query_path,query_image,query_label,rank,base_path,base_image,base_label,similarity,is_relevant
D:\BJTU_CV_Exp2\dataset\query\sjz-2f3g4h5i6j7k.jpg,sjz-2f3g4h5i6j7k.jpg,sjz,58,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-tyasn8921.jpg,sjz-tyasn8921.jpg,sjz,0.794666051864624,1
D:\BJTU_CV_Exp2\dataset\query\sjz-2f3g4h5i6j7k.jpg,sjz-2f3g4h5i6j7k.jpg,sjz,59,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-k1mOG7KE0fSnzj.jpg,sjz-k1mOG7KE0fSnzj.jpg,sjz,0.7939172983169556,1
D:\BJTU_CV_Exp2\dataset\query\sjz-2f3g4h5i6j7k.jpg,sjz-2f3g4h5i6j7k.jpg,sjz,60,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-srbdbdgb.jpg,sjz-srbdbdgb.jpg,sjz,0.793850302696228,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,1,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-b29f00e799f66e74d9199c91ccd3aa8.jpg,sjz-b29f00e799f66e74d9199c91ccd3aa8.jpg,sjz,0.911499559879303,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,2,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-nmnmbnbh522669.jpg,sjz-nmnmbnbh522669.jpg,sjz,0.9033669233322144,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,3,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-ajkshduih12.jpg,sjz-ajkshduih12.jpg,sjz,0.9022303223609924,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,4,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-rffvvvv3333.jpg,sjz-rffvvvv3333.jpg,sjz,0.8901108503341675,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,5,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-297qyt.png,sjz-297qyt.png,sjz,0.8851052522659302,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,6,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-uiersf136778.png,sjz-uiersf136778.png,sjz,0.8792825937271118,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,7,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-nsfvvf165489.jpg,sjz-nsfvvf165489.jpg,sjz,0.8761310577392578,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,8,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-clp8675478.png,sjz-clp8675478.png,sjz,0.8728976249694824,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,9,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-sdfweew.jpg,sjz-sdfweew.jpg,sjz,0.8706909418106079,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,10,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-20250507192518.jpg,sjz-20250507192518.jpg,sjz,0.864065408706665,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,11,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-vabvs29751.png,sjz-vabvs29751.png,sjz,0.8616609573364258,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,12,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-n9a4l4mt7jye1h.jpg,sjz-n9a4l4mt7jye1h.jpg,sjz,0.8602448105812073,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,13,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-e7o8kypemg.jpg,sjz-e7o8kypemg.jpg,sjz,0.8593374490737915,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,14,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-jncm7802bd.jpg,sjz-jncm7802bd.jpg,sjz,0.8574069738388062,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,15,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-16165huihuh.jpg,sjz-16165huihuh.jpg,sjz,0.8569269180297852,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,16,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-4h5i6j7k8l9m.jpg,sjz-4h5i6j7k8l9m.jpg,sjz,0.8550431728363037,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,17,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-M1N4P7Q3R8S6T9.png,sjz-M1N4P7Q3R8S6T9.png,sjz,0.8549993634223938,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,18,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-65dkf7fuwvj2lr.jpg,sjz-65dkf7fuwvj2lr.jpg,sjz,0.8547398447990417,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,19,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-27jdbc.png,sjz-27jdbc.png,sjz,0.8540739417076111,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,20,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-20250507193256.jpg,sjz-20250507193256.jpg,sjz,0.8536211252212524,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,21,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-xgfafd54612187.png,sjz-xgfafd54612187.png,sjz,0.8511368036270142,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,22,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-hIEHWt3Vdc9ynK.jpg,sjz-hIEHWt3Vdc9ynK.jpg,sjz,0.8492717146873474,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,23,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-ioansfubugdm838239.jpeg,sjz-ioansfubugdm838239.jpeg,sjz,0.8488771915435791,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,24,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-8ed4d13ef2370dabbfd7a94c4df2870.jpg,sjz-8ed4d13ef2370dabbfd7a94c4df2870.jpg,sjz,0.8486514687538147,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,25,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-h5acq53ffr21pb.jpg,sjz-h5acq53ffr21pb.jpg,sjz,0.8486449718475342,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,26,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-fhrg8465sa.jpg,sjz-fhrg8465sa.jpg,sjz,0.8486449718475342,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,27,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-wnadsdsa8754.jpg,sjz-wnadsdsa8754.jpg,sjz,0.848115086555481,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,28,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-8hvcn673sl.jpg,sjz-8hvcn673sl.jpg,sjz,0.8480589389801025,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,29,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-20041ec6785073b32863f6889659256.jpg,sjz-20041ec6785073b32863f6889659256.jpg,sjz,0.8467649221420288,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,30,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-afQqaflqpfsagglfgd.jpg,sjz-afQqaflqpfsagglfgd.jpg,sjz,0.8466460704803467,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,31,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-asdfe3443t.jpg,sjz-asdfe3443t.jpg,sjz,0.8466138243675232,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,32,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-gtifez64356046.jpg,sjz-gtifez64356046.jpg,sjz,0.8465202450752258,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,33,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-2533091568.png,sjz-2533091568.png,sjz,0.8462023138999939,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,34,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-100.jpg,sjz-100.jpg,sjz,0.8460770845413208,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,35,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-1e2f3g4h5i6j.jpeg,sjz-1e2f3g4h5i6j.jpeg,sjz,0.846014142036438,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,36,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-xvwtqw.jpg,sjz-xvwtqw.jpg,sjz,0.8459016680717468,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,37,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-6597b356584ff2dc9de27c05a1de634.jpg,sjz-6597b356584ff2dc9de27c05a1de634.jpg,sjz,0.8458150029182434,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,38,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-gqyoc74129.png,sjz-gqyoc74129.png,sjz,0.8455045223236084,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,39,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-gskdgdgsga7sd9100.jpg,sjz-gskdgdgsga7sd9100.jpg,sjz,0.8449901342391968,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,40,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-3892hfodsnfslajf.jpg,sjz-3892hfodsnfslajf.jpg,sjz,0.8427317142486572,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,41,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-ge173dga.jpg,sjz-ge173dga.jpg,sjz,0.8422921299934387,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,42,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-sndslkd255.jpg,sjz-sndslkd255.jpg,sjz,0.8422507047653198,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,43,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-87ygkyujvkgy.png,sjz-87ygkyujvkgy.png,sjz,0.8418925404548645,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,44,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-gak168.jpg,sjz-gak168.jpg,sjz,0.8414431214332581,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,45,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-ygfafd54612112.jpg,sjz-ygfafd54612112.jpg,sjz,0.840111255645752,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,46,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-94djkd.png,sjz-94djkd.png,sjz,0.8385822176933289,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,47,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-zjybjtu030506023.jpg,sjz-zjybjtu030506023.jpg,sjz,0.8375699520111084,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,48,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-4dfhgjfcdfrdtf.png,sjz-4dfhgjfcdfrdtf.png,sjz,0.837109386920929,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,49,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-alovewaswhenilovedyou279.jpg,sjz-alovewaswhenilovedyou279.jpg,sjz,0.836539626121521,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,50,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-1a6cvvx8c8vcm9.jpg,sjz-1a6cvvx8c8vcm9.jpg,sjz,0.8363628387451172,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,51,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-rLqAvzndfeGTBp2.jpg,sjz-rLqAvzndfeGTBp2.jpg,sjz,0.8361918926239014,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,52,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-3toh498ghskdsg.jpg,sjz-3toh498ghskdsg.jpg,sjz,0.8358840942382812,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,53,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-R-C.jpg,sjz-R-C.jpg,sjz,0.8354631662368774,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,54,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-zjybjtu030506015.jpg,sjz-zjybjtu030506015.jpg,sjz,0.8347780704498291,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,55,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-202405152208441.jpg,sjz-202405152208441.jpg,sjz,0.8344451189041138,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,56,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-vwtXebLcZJ6pNO.jpg,sjz-vwtXebLcZJ6pNO.jpg,sjz,0.8340091705322266,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,57,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-N2P5Q8R6S9T3U7.png,sjz-N2P5Q8R6S9T3U7.png,sjz,0.8338114023208618,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,58,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-ibignw24124.jpg,sjz-ibignw24124.jpg,sjz,0.8337361216545105,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,59,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-novpr10610.png,sjz-novpr10610.png,sjz,0.8337361216545105,1
D:\BJTU_CV_Exp2\dataset\query\sjz-4684144sada.jpg,sjz-4684144sada.jpg,sjz,60,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-yujd9xjkw.jpg,sjz-yujd9xjkw.jpg,sjz,0.8312429189682007,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,1,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-xgfafd54612798.png,sjz-xgfafd54612798.png,sjz,0.9352563619613647,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,2,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-vx4Fdb8vEAzMao.png,sjz-vx4Fdb8vEAzMao.png,sjz,0.909554123878479,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,3,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-sdf834r34.jpg,sjz-sdf834r34.jpg,sjz,0.8748558759689331,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,4,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-fahkw3434wak.jpg,sjz-fahkw3434wak.jpg,sjz,0.8667511343955994,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,5,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-0240508152038.jpg,sjz-0240508152038.jpg,sjz,0.8591815233230591,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,6,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-clp9736653243.png,sjz-clp9736653243.png,sjz,0.8547323942184448,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,7,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-m5guA9YAswBmhU.jpg,sjz-m5guA9YAswBmhU.jpg,sjz,0.850090742111206,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,8,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-asdfe3443t.jpg,sjz-asdfe3443t.jpg,sjz,0.8404297828674316,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,9,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-9jtyrheb8ousdv h.jpg,sjz-9jtyrheb8ousdv h.jpg,sjz,0.8394953608512878,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,10,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-2533091568.png,sjz-2533091568.png,sjz,0.838303804397583,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,11,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-gf47765m.jpg,sjz-gf47765m.jpg,sjz,0.8369922637939453,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,12,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-yujd9xjkw.jpg,sjz-yujd9xjkw.jpg,sjz,0.833454966545105,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,13,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-oe2937.png,sjz-oe2937.png,sjz,0.832663893699646,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,14,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-9p4ioq3at5yjusytg5rhok8.jpg,sjz-9p4ioq3at5yjusytg5rhok8.jpg,sjz,0.8323112726211548,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,15,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-ygfafd54612112.jpg,sjz-ygfafd54612112.jpg,sjz,0.8295822143554688,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,16,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-202505061032521.jpg,sjz-202505061032521.jpg,sjz,0.8295121192932129,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,17,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-xg4612131.jpg,sjz-xg4612131.jpg,sjz,0.8244385719299316,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,18,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-lkdsnsd55.jpg,sjz-lkdsnsd55.jpg,sjz,0.8242247104644775,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,19,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-f20f1ex3bfvuq.jpg,sjz-f20f1ex3bfvuq.jpg,sjz,0.8241640329360962,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,20,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-fqe1551.jpg,sjz-fqe1551.jpg,sjz,0.8229849338531494,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,21,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-hduw54855.jpg,sjz-hduw54855.jpg,sjz,0.8229806423187256,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,22,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-gqyoc74129.png,sjz-gqyoc74129.png,sjz,0.8226125240325928,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,23,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-sfvfdbhdsuv.jpg,sjz-sfvfdbhdsuv.jpg,sjz,0.8225184679031372,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,24,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-eb35516ff3591f4f38a36138e7dfe88.jpg,sjz-eb35516ff3591f4f38a36138e7dfe88.jpg,sjz,0.821703314781189,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,25,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-images.jpg,sjz-images.jpg,sjz,0.8207967281341553,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,26,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-h3vo6dsdbbrm8j.jpg,sjz-h3vo6dsdbbrm8j.jpg,sjz,0.8199164867401123,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,27,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-XtjXXjasJHB3yy.jpg,sjz-XtjXXjasJHB3yy.jpg,sjz,0.8196134567260742,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,28,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-e50bf05fe547dc7c2e39c6af7319229.jpg,sjz-e50bf05fe547dc7c2e39c6af7319229.jpg,sjz,0.8187428712844849,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,29,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-fo2fbn2of.jpg,sjz-fo2fbn2of.jpg,sjz,0.8186517953872681,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,30,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-f2ibufbi2.jpg,sjz-f2ibufbi2.jpg,sjz,0.8172907829284668,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,31,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-w893yre9h4g4.jpg,sjz-w893yre9h4g4.jpg,sjz,0.8168835043907166,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,32,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-clp653843894.png,sjz-clp653843894.png,sjz,0.8168138265609741,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,33,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-3b0191d6577febc8029ffbf0c183553.jpg,sjz-3b0191d6577febc8029ffbf0c183553.jpg,sjz,0.8150679469108582,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,34,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-clp967545873465.png,sjz-clp967545873465.png,sjz,0.8144048452377319,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,35,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-v678iy5ku9rltfg6kl758ry.jpg,sjz-v678iy5ku9rltfg6kl758ry.jpg,sjz,0.8141144514083862,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,36,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-tyasn8921.jpg,sjz-tyasn8921.jpg,sjz,0.813149094581604,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,37,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-12hbkwadaszz.jpeg,sjz-12hbkwadaszz.jpeg,sjz,0.8122100234031677,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,38,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-B5C8D1F4G7H9J2.png,sjz-B5C8D1F4G7H9J2.png,sjz,0.8103427886962891,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,39,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-M1N4P7Q3R8S6T9.png,sjz-M1N4P7Q3R8S6T9.png,sjz,0.8097161054611206,1
D:\BJTU_CV_Exp2\dataset\query\sjz-aqrq12321.jpg,sjz-aqrq12321.jpg,sjz,40,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-jfd110.jpg,sjz-jfd110.jpg,sjz,0.8094651103019714,1
